,duration_sec,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,member_birth_year,member_gender,bike_share_for_all_trip,year,month,days,boarding_hour,period_of_day,day_of_week,age,travelTime_minutes,travelTime_hours
5107,1106,2019-02-28 13:50:22.281,2019-02-28 14:08:48.284,245.0,Downtown Berkeley BART,37.870139,-122.268422,249.0,Russell St at College Ave,37.8584732,-122.2532529,5772,Subscriber,1950,Male,No,2019,2,28,13,afternoon,Wednesday,69,18,0
5148,634,2019-02-28 13:52:06.433,2019-02-28 14:02:40.654,239.0,Bancroft Way at Telegraph Ave,37.8688126,-122.258764,167.0,College Ave at Harwood Ave,37.848152,-122.2521599,4582,Subscriber,1947,Male,No,2019,2,28,13,afternoon,Wednesday,72,10,0
5157,200,2019-02-28 13:57:41.103,2019-02-28 14:01:02.011,98.0,Valencia St at 16th St,37.765052,-122.4218661,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,823,Subscriber,1958,Male,No,2019,2,28,13,afternoon,Wednesday,61,3,0
5158,394,2019-02-28 13:54:19.161,2019-02-28 14:00:53.926,182.0,19th Street BART Station,37.8090126,-122.2682473,178.0,Broadway at 30th St,37.8193814,-122.2619284,5155,Subscriber,1956,Male,No,2019,2,28,13,afternoon,Wednesday,63,6,0
5174,1822,2019-02-28 13:28:13.739,2019-02-28 13:58:36.711,304.0,Jackson St at 5th St,37.3487586867448,-121.89479783177376,304.0,Jackson St at 5th St,37.3487586867448,-121.89479783177376,3931,Subscriber,1957,Male,Yes,2019,2,28,13,afternoon,Wednesday,62,30,0
5183,994,2019-02-28 13:41:16.571,2019-02-28 13:57:50.671,157.0,65th St at Hollis St,37.8467842,-122.2913761,178.0,Broadway at 30th St,37.8193814,-122.2619284,5450,Subscriber,1959,Male,No,2019,2,28,13,afternoon,Wednesday,60,16,0
5197,217,2019-02-28 13:51:46.238,2019-02-28 13:55:24.127,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,71.0,Broderick St at Oak St,37.7730627,-122.4390777,5801,Subscriber,1931,Male,No,2019,2,28,13,afternoon,Wednesday,88,3,0
5199,93,2019-02-28 13:53:45.481,2019-02-28 13:55:18.935,109.0,17th St at Valencia St,37.7633158,-122.4219039,98.0,Valencia St at 16th St,37.765052,-122.4218661,2941,Subscriber,1958,Male,No,2019,2,28,13,afternoon,Wednesday,61,1,0
5220,191,2019-02-28 13:46:24.678,2019-02-28 13:49:36.320,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,8.0,The Embarcadero at Vallejo St,37.799953,-122.398525,6040,Subscriber,1957,Male,No,2019,2,28,13,afternoon,Wednesday,62,3,0
5233,1079,2019-02-28 13:29:43.192,2019-02-28 13:47:42.860,241.0,Ashby BART Station,37.8524766,-122.2702132,245.0,Downtown Berkeley BART,37.870139,-122.268422,4788,Subscriber,1950,Male,No,2019,2,28,13,afternoon,Wednesday,69,17,0
5249,1396,2019-02-28 13:21:36.678,2019-02-28 13:44:53.057,22.0,Howard St at Beale St,37.789756,-122.394643,74.0,Laguna St at Hayes St,37.776434819204745,-122.42624402046204,623,Subscriber,1943,Female,No,2019,2,28,13,afternoon,Wednesday,76,23,0
5266,384,2019-02-28 13:35:05.428,2019-02-28 13:41:30.223,84.0,Duboce Park,37.7692005,-122.4338119,71.0,Broderick St at Oak St,37.7730627,-122.4390777,6608,Subscriber,1931,Male,No,2019,2,28,13,afternoon,Wednesday,88,6,0
5301,349,2019-02-28 13:27:46.192,2019-02-28 13:33:36.185,9.0,Broadway at Battery St,37.79857210846256,-122.40086898207666,16.0,Steuart St at Market St,37.79413,-122.39443,5951,Subscriber,1956,Male,No,2019,2,28,13,afternoon,Wednesday,63,5,0
5308,730,2019-02-28 13:20:45.786,2019-02-28 13:32:55.874,323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,25.0,Howard St at 2nd St,37.787521780456245,-122.39740490913393,6148,Subscriber,1959,Male,No,2019,2,28,13,afternoon,Wednesday,60,12,0
5320,1369,2019-02-28 13:08:25.116,2019-02-28 13:31:14.298,16.0,Steuart St at Market St,37.79413,-122.39443,116.0,Mississippi St at 17th St,37.7648022,-122.3947713,3444,Subscriber,1952,Male,No,2019,2,28,13,afternoon,Wednesday,67,22,0
5332,2542,2019-02-28 12:46:30.729,2019-02-28 13:28:52.784,19.0,Post St at Kearny St,37.788975,-122.403452,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.4084448814392,6434,Subscriber,1955,Male,Yes,2019,2,28,12,afternoon,Wednesday,64,42,0
5336,352,2019-02-28 13:21:39.815,2019-02-28 13:27:32.421,25.0,Howard St at 2nd St,37.787521780456245,-122.39740490913393,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,6157,Subscriber,1956,Male,Yes,2019,2,28,13,afternoon,Wednesday,63,5,0
5337,1727,2019-02-28 12:58:34.903,2019-02-28 13:27:21.959,241.0,Ashby BART Station,37.8524766,-122.2702132,241.0,Ashby BART Station,37.8524766,-122.2702132,6302,Subscriber,1950,Male,No,2019,2,28,12,afternoon,Wednesday,69,28,0
5344,667,2019-02-28 13:15:12.125,2019-02-28 13:26:19.444,311.0,Paseo De San Antonio at 2nd St,37.333798,-121.886943,286.0,San Carlos St at 11th St,37.3364659,-121.8766132,1492,Subscriber,1947,Female,No,2019,2,28,13,afternoon,Wednesday,72,11,0
5359,1012,2019-02-28 13:07:05.615,2019-02-28 13:23:57.809,194.0,Lakeshore Ave at Trestle Glen Rd,37.8110807,-122.2432677,7.0,Frank H Ogawa Plaza,37.8045623549303,-122.27173805236816,1312,Subscriber,1955,Male,No,2019,2,28,13,afternoon,Wednesday,64,16,0
5447,147,2019-02-28 13:08:56.935,2019-02-28 13:11:24.062,84.0,Duboce Park,37.7692005,-122.4338119,72.0,Page St at Scott St,37.772406,-122.4356498,5018,Subscriber,1931,Male,No,2019,2,28,13,afternoon,Wednesday,88,2,0
5451,567,2019-02-28 13:01:49.274,2019-02-28 13:11:16.957,167.0,College Ave at Harwood Ave,37.848152,-122.2521599,239.0,Bancroft Way at Telegraph Ave,37.8688126,-122.258764,5596,Subscriber,1947,Male,No,2019,2,28,13,afternoon,Wednesday,72,9,0
5560,758,2019-02-28 12:43:27.912,2019-02-28 12:56:06.201,108.0,16th St Mission BART,37.76471008581914,-122.41995692253111,41.0,Golden Gate Ave at Polk St,37.78127,-122.41874,6151,Subscriber,1959,Male,No,2019,2,28,12,afternoon,Wednesday,60,12,0
5571,758,2019-02-28 12:40:22.911,2019-02-28 12:53:01.567,171.0,Rockridge BART Station,37.84427875399067,-122.251900434494,239.0,Bancroft Way at Telegraph Ave,37.8688126,-122.258764,5115,Subscriber,1958,Male,No,2019,2,28,12,afternoon,Wednesday,61,12,0
5578,716,2019-02-28 12:40:13.738,2019-02-28 12:52:10.019,249.0,Russell St at College Ave,37.8584732,-122.2532529,241.0,Ashby BART Station,37.8524766,-122.2702132,3331,Subscriber,1950,Male,No,2019,2,28,12,afternoon,Wednesday,69,11,0
5710,1609,2019-02-28 12:03:04.866,2019-02-28 12:29:54.509,227.0,Foothill Blvd at Fruitvale Ave,37.7837569,-122.2226033,175.0,49th St at Telegraph Ave,37.8359455,-122.2623663,5773,Subscriber,1956,Female,Yes,2019,2,28,12,afternoon,Wednesday,63,26,0
5714,327,2019-02-28 12:23:51.970,2019-02-28 12:29:19.485,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,28.0,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330358,6096,Subscriber,1957,Female,No,2019,2,28,12,afternoon,Wednesday,62,5,0
5715,702,2019-02-28 12:17:13.137,2019-02-28 12:28:55.515,29.0,O'Farrell St at Divisadero St,37.7824046019341,-122.43944585323337,29.0,O'Farrell St at Divisadero St,37.7824046019341,-122.43944585323337,2012,Subscriber,1957,Male,No,2019,2,28,12,afternoon,Wednesday,62,11,0
5782,127,2019-02-28 12:15:52.814,2019-02-28 12:18:00.281,230.0,14th St at Mandela Pkwy,37.8107432,-122.2914153,160.0,West Oakland BART Station,37.8053183,-122.2948365,5104,Subscriber,1957,Male,No,2019,2,28,12,afternoon,Wednesday,62,2,0
5864,1842,2019-02-28 11:33:37.565,2019-02-28 12:04:19.789,130.0,22nd St Caltrain Station,37.75728840784085,-122.3920512199402,27.0,Beale St at Harrison St,37.7880593,-122.3918648,27,Subscriber,1959,Male,No,2019,2,28,11,morning,Wednesday,60,30,0
5931,677,2019-02-28 11:41:04.817,2019-02-28 11:52:21.907,370.0,Jones St at Post St,37.7873267660624,-122.41327822208405,363.0,Salesforce Transit Center (Natoma St at 2nd St),37.78749210438603,-122.3982846736908,1466,Subscriber,1956,Male,Yes,2019,2,28,11,morning,Wednesday,63,11,0
5947,387,2019-02-28 11:43:18.133,2019-02-28 11:49:45.574,97.0,14th St at Mission St,37.7682646,-122.4201102,129.0,Harrison St at 20th St,37.758862,-122.412544,379,Subscriber,1958,Male,No,2019,2,28,11,morning,Wednesday,61,6,0
5995,853,2019-02-28 11:25:52.482,2019-02-28 11:40:06.477,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,4742,Subscriber,1959,Other,No,2019,2,28,11,morning,Wednesday,60,14,0
6099,1588,2019-02-28 10:49:58.810,2019-02-28 11:16:27.379,341.0,Fountain Alley at S 2nd St,37.33618830029063,-121.8892765045166,289.0,5th St at Taylor St,37.3510173,-121.8959209,6628,Subscriber,1957,Male,Yes,2019,2,28,10,morning,Wednesday,62,26,0
6127,981,2019-02-28 10:56:13.751,2019-02-28 11:12:35.548,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,345.0,Hubbell St at 16th St,37.766482696439496,-122.39827930927277,5240,Subscriber,1949,Male,No,2019,2,28,10,morning,Wednesday,70,16,0
6218,360,2019-02-28 10:48:26.484,2019-02-28 10:54:26.898,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710836,2284,Subscriber,1950,Female,No,2019,2,28,10,morning,Wednesday,69,6,0
6299,612,2019-02-28 10:32:26.916,2019-02-28 10:42:39.326,249.0,Russell St at College Ave,37.8584732,-122.2532529,211.0,Broadway at 40th St,37.8277573,-122.2567156,4564,Subscriber,1959,Male,No,2019,2,28,10,morning,Wednesday,60,10,0
6389,873,2019-02-28 10:14:27.238,2019-02-28 10:29:00.285,357.0,2nd St at Julian St,37.34113203547954,-121.8928438425064,341.0,Fountain Alley at S 2nd St,37.33618830029063,-121.8892765045166,3792,Subscriber,1957,Male,Yes,2019,2,28,10,morning,Wednesday,62,14,0
6394,918,2019-02-28 10:13:09.753,2019-02-28 10:28:27.963,114.0,Rhode Island St at 17th St,37.7644783,-122.4025701,9.0,Broadway at Battery St,37.79857210846256,-122.40086898207666,6352,Subscriber,1957,Male,No,2019,2,28,10,morning,Wednesday,62,15,0
6530,443,2019-02-28 10:05:52.387,2019-02-28 10:13:16.384,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,22.0,Howard St at Beale St,37.789756,-122.394643,654,Subscriber,1959,Male,No,2019,2,28,10,morning,Wednesday,60,7,0
6631,2022,2019-02-28 09:28:16.949,2019-02-28 10:01:59.082,61.0,Howard St at 8th St,37.7765126,-122.4113061,350.0,8th St at Brannan St,37.771431362921085,-122.40578681230544,5470,Subscriber,1957,Male,No,2019,2,28,9,morning,Wednesday,62,33,0
6698,1083,2019-02-28 09:39:08.023,2019-02-28 09:57:11.719,265.0,Ninth St at Parker St,37.8588682,-122.2912095,246.0,Berkeley Civic Center,37.8690599,-122.270556,152,Customer,1952,Female,No,2019,2,28,9,morning,Wednesday,67,18,0
6711,415,2019-02-28 09:48:56.881,2019-02-28 09:55:52.595,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,127.0,Valencia St at 21st St,37.7567083,-122.421025,6235,Subscriber,1945,Male,Yes,2019,2,28,9,morning,Wednesday,74,6,0
6797,531,2019-02-28 09:40:01.419,2019-02-28 09:48:52.595,20.0,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,2559,Subscriber,1956,Male,No,2019,2,28,9,morning,Wednesday,63,8,0
6814,621,2019-02-28 09:37:14.586,2019-02-28 09:47:35.946,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710836,26.0,1st St at Folsom St,37.78729,-122.39438,5136,Subscriber,1953,Male,No,2019,2,28,9,morning,Wednesday,66,10,0
6834,1274,2019-02-28 09:25:06.362,2019-02-28 09:46:21.326,97.0,14th St at Mission St,37.7682646,-122.4201102,16.0,Steuart St at Market St,37.79413,-122.39443,2656,Subscriber,1954,Male,No,2019,2,28,9,morning,Wednesday,65,21,0
6836,710,2019-02-28 09:34:22.530,2019-02-28 09:46:12.617,81.0,Berry St at 4th St,37.77588,-122.39317,14.0,Clay St at Battery St,37.795001,-122.39997,6141,Subscriber,1953,Male,No,2019,2,28,9,morning,Wednesday,66,11,0
6930,435,2019-02-28 09:32:39.908,2019-02-28 09:39:55.003,13.0,Commercial St at Montgomery St,37.794231,-122.402923,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,5315,Subscriber,1946,Male,No,2019,2,28,9,morning,Wednesday,73,7,0
6955,606,2019-02-28 09:28:05.961,2019-02-28 09:38:12.199,170.0,Telegraph Ave at 58th St,37.8444927,-122.261351,150.0,Adeline St at 40th St,37.8312769,-122.2782669,3532,Subscriber,1956,Female,No,2019,2,28,9,morning,Wednesday,63,10,0
7032,569,2019-02-28 09:24:12.282,2019-02-28 09:33:41.345,98.0,Valencia St at 16th St,37.765052,-122.4218661,41.0,Golden Gate Ave at Polk St,37.78127,-122.41874,5491,Subscriber,1959,Female,No,2019,2,28,9,morning,Wednesday,60,9,0
7051,308,2019-02-28 09:27:43.373,2019-02-28 09:32:52.150,28.0,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330358,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,5971,Subscriber,1957,Female,No,2019,2,28,9,morning,Wednesday,62,5,0
7066,538,2019-02-28 09:23:01.616,2019-02-28 09:31:59.728,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,363.0,Salesforce Transit Center (Natoma St at 2nd St),37.78749210438603,-122.3982846736908,1293,Subscriber,1956,Male,No,2019,2,28,9,morning,Wednesday,63,8,0
7069,517,2019-02-28 09:23:03.601,2019-02-28 09:31:40.991,24.0,Spear St at Folsom St,37.7896767,-122.3904285,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,5521,Subscriber,1958,Male,No,2019,2,28,9,morning,Wednesday,61,8,0
7083,247,2019-02-28 09:26:47.924,2019-02-28 09:30:55.388,245.0,Downtown Berkeley BART,37.870139,-122.268422,256.0,Hearst Ave at Euclid Ave,37.87511169286445,-122.26055324077606,4708,Subscriber,1953,Male,No,2019,2,28,9,morning,Wednesday,66,4,0
7115,948,2019-02-28 09:12:56.448,2019-02-28 09:28:45.401,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,9.0,Broadway at Battery St,37.79857210846256,-122.40086898207666,851,Subscriber,1958,Male,No,2019,2,28,9,morning,Wednesday,61,15,0
7155,439,2019-02-28 09:19:35.016,2019-02-28 09:26:54.794,22.0,Howard St at Beale St,37.789756,-122.394643,8.0,The Embarcadero at Vallejo St,37.799953,-122.398525,6550,Subscriber,1958,Male,No,2019,2,28,9,morning,Wednesday,61,7,0
7190,1010,2019-02-28 09:08:17.092,2019-02-28 09:25:07.884,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,10.0,Washington St at Kearny St,37.79539293725452,-122.4047702550888,6078,Subscriber,1951,Male,No,2019,2,28,9,morning,Wednesday,68,16,0
7259,477,2019-02-28 09:13:48.727,2019-02-28 09:21:46.308,132.0,24th St at Chattanooga St,37.7518194,-122.4266139,98.0,Valencia St at 16th St,37.765052,-122.4218661,981,Subscriber,1959,Female,No,2019,2,28,9,morning,Wednesday,60,7,0
7340,619,2019-02-28 09:07:49.633,2019-02-28 09:18:08.896,81.0,Berry St at 4th St,37.77588,-122.39317,345.0,Hubbell St at 16th St,37.766482696439496,-122.39827930927277,1899,Subscriber,1950,Female,No,2019,2,28,9,morning,Wednesday,69,10,0
7399,595,2019-02-28 09:04:56.127,2019-02-28 09:14:51.132,11.0,Davis St at Jackson St,37.79728,-122.398436,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,1834,Subscriber,1958,Male,No,2019,2,28,9,morning,Wednesday,61,9,0
7404,427,2019-02-28 09:07:34.290,2019-02-28 09:14:41.660,22.0,Howard St at Beale St,37.789756,-122.394643,349.0,Howard St at Mary St,37.78100971717512,-122.40566611289978,6520,Subscriber,1958,Male,No,2019,2,28,9,morning,Wednesday,61,7,0
7634,1154,2019-02-28 08:44:02.872,2019-02-28 09:03:17.183,132.0,24th St at Chattanooga St,37.7518194,-122.4266139,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,6337,Subscriber,1957,Male,Yes,2019,2,28,8,morning,Wednesday,62,19,0
7724,426,2019-02-28 08:52:22.081,2019-02-28 08:59:28.168,55.0,Webster St at Grove St,37.7770527,-122.4295585,43.0,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.4159292,5465,Subscriber,1958,Female,No,2019,2,28,8,morning,Wednesday,61,7,0
7783,941,2019-02-28 08:41:23.078,2019-02-28 08:57:04.608,144.0,Precita Park,37.7472996,-122.4114029,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,5564,Subscriber,1955,Male,No,2019,2,28,8,morning,Wednesday,64,15,0
7891,530,2019-02-28 08:44:05.496,2019-02-28 08:52:56.234,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.397086,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710836,6092,Subscriber,1954,Male,No,2019,2,28,8,morning,Wednesday,65,8,0
8029,245,2019-02-28 08:43:05.697,2019-02-28 08:47:11.109,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,13.0,Commercial St at Montgomery St,37.794231,-122.402923,2374,Subscriber,1958,Male,No,2019,2,28,8,morning,Wednesday,61,4,0
8037,187,2019-02-28 08:43:49.132,2019-02-28 08:46:56.435,160.0,West Oakland BART Station,37.8053183,-122.2948365,230.0,14th St at Mandela Pkwy,37.8107432,-122.2914153,5702,Subscriber,1955,Female,No,2019,2,28,8,morning,Wednesday,64,3,0
8040,362,2019-02-28 08:40:47.730,2019-02-28 08:46:50.506,25.0,Howard St at 2nd St,37.787521780456245,-122.39740490913393,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,5353,Subscriber,1959,Male,No,2019,2,28,8,morning,Wednesday,60,6,0
8070,323,2019-02-28 08:40:00.454,2019-02-28 08:45:23.970,106.0,Sanchez St at 17th St,37.7632417,-122.4306746,223.0,16th St Mission BART Station 2,37.7647652154977,-122.42009103298186,6514,Subscriber,1954,Female,No,2019,2,28,8,morning,Wednesday,65,5,0
8264,231,2019-02-28 08:34:19.743,2019-02-28 08:38:11.396,44.0,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,5552,Subscriber,1957,Male,No,2019,2,28,8,morning,Wednesday,62,3,0
8369,521,2019-02-28 08:25:08.119,2019-02-28 08:33:49.274,327.0,5th St at San Salvador St,37.33203868095132,-121.8817663192749,306.0,Saint James Park,37.339301,-121.889937,6063,Subscriber,1947,Female,No,2019,2,28,8,morning,Wednesday,72,8,0
8398,347,2019-02-28 08:26:34.673,2019-02-28 08:32:22.517,196.0,Grand Ave at Perkins St,37.80889393398715,-122.25646018981932,182.0,19th Street BART Station,37.8090126,-122.2682473,2732,Subscriber,1954,Male,No,2019,2,28,8,morning,Wednesday,65,5,0
8441,805,2019-02-28 08:16:24.730,2019-02-28 08:29:50.197,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,20.0,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051,6168,Subscriber,1957,Male,No,2019,2,28,8,morning,Wednesday,62,13,0
8458,424,2019-02-28 08:22:04.665,2019-02-28 08:29:09.656,16.0,Steuart St at Market St,37.79413,-122.39443,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,3442,Subscriber,1959,Female,No,2019,2,28,8,morning,Wednesday,60,7,0
8773,1070,2019-02-28 07:55:43.989,2019-02-28 08:13:34.774,375.0,Grove St at Masonic Ave,37.77483629413345,-122.44654566049576,36.0,Folsom St at 3rd St,37.78383,-122.39887,4809,Customer,1949,Male,No,2019,2,28,7,morning,Wednesday,70,17,0
8983,499,2019-02-28 07:51:47.008,2019-02-28 08:00:06.964,26.0,1st St at Folsom St,37.78729,-122.39438,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,4335,Subscriber,1948,Male,No,2019,2,28,7,morning,Wednesday,71,8,0
9132,1187,2019-02-28 07:31:29.881,2019-02-28 07:51:17.150,147.0,29th St at Tiffany Ave,37.7440667,-122.4214722,104.0,4th St at 16th St,37.76704457969368,-122.39083349704742,4615,Subscriber,1958,Female,No,2019,2,28,7,morning,Wednesday,61,19,0
9161,1647,2019-02-28 07:21:21.516,2019-02-28 07:48:49.167,118.0,Eureka Valley Recreation Center,37.7591769,-122.4369431,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,6566,Subscriber,1957,Male,No,2019,2,28,7,morning,Wednesday,62,27,0
9236,225,2019-02-28 07:38:51.212,2019-02-28 07:42:37.211,91.0,Berry St at King St,37.771762110313176,-122.39843755960464,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,4832,Customer,1955,Male,No,2019,2,28,7,morning,Wednesday,64,3,0
9287,748,2019-02-28 07:24:46.723,2019-02-28 07:37:14.899,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,6108,Subscriber,1958,Male,No,2019,2,28,7,morning,Wednesday,61,12,0
9382,753,2019-02-28 07:15:14.246,2019-02-28 07:27:48.068,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,4315,Subscriber,1952,Male,No,2019,2,28,7,morning,Wednesday,67,12,0
9390,876,2019-02-28 07:12:29.323,2019-02-28 07:27:05.947,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,74.0,Laguna St at Hayes St,37.776434819204745,-122.42624402046204,6116,Subscriber,1957,Male,No,2019,2,28,7,morning,Wednesday,62,14,0
9405,528,2019-02-28 07:16:03.201,2019-02-28 07:24:51.508,129.0,Harrison St at 20th St,37.758862,-122.412544,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,610,Subscriber,1958,Male,No,2019,2,28,7,morning,Wednesday,61,8,0
9437,605,2019-02-28 07:09:06.531,2019-02-28 07:19:12.136,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,11.0,Davis St at Jackson St,37.79728,-122.398436,6568,Subscriber,1956,Male,No,2019,2,28,7,morning,Wednesday,63,10,0
9440,594,2019-02-28 07:09:02.219,2019-02-28 07:18:56.380,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,14.0,Clay St at Battery St,37.795001,-122.39997,5833,Subscriber,1959,Male,No,2019,2,28,7,morning,Wednesday,60,9,0
9474,615,2019-02-28 07:01:35.020,2019-02-28 07:11:50.602,22.0,Howard St at Beale St,37.789756,-122.394643,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,2069,Subscriber,1954,Male,No,2019,2,28,7,morning,Wednesday,65,10,0
