,duration_sec,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,member_birth_year,member_gender,bike_share_for_all_trip,year,month,days,boarding_hour,period_of_day,day_of_week,age,travelTime_minutes,travelTime_hours
33718,214,2019-02-24 10:54:37.732,2019-02-24 10:58:12.314,47.0,4th St at Harrison St,37.78095459960753,-122.39974915981291,343.0,Bryant St at 2nd St,37.783171989315306,-122.39357203245164,5262,Subscriber,1959,Female,No,2019,2,24,10,morning,Saturday,60,3,0
33723,1139,2019-02-24 10:39:04.038,2019-02-24 10:58:03.854,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,56.0,Koshland Park,37.77341396997343,-122.427316904068,1515,Customer,1952,Other,No,2019,2,24,10,morning,Saturday,67,18,0
33725,1338,2019-02-24 10:35:25.523,2019-02-24 10:57:43.619,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,56.0,Koshland Park,37.77341396997343,-122.427316904068,379,Customer,1952,Other,No,2019,2,24,10,morning,Saturday,67,22,0
33735,1265,2019-02-24 10:34:54.161,2019-02-24 10:55:59.350,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,56.0,Koshland Park,37.77341396997343,-122.427316904068,4748,Customer,1952,Other,No,2019,2,24,10,morning,Saturday,67,21,0
33793,1727,2019-02-24 10:14:59.368,2019-02-24 10:43:46.828,227.0,Foothill Blvd at Fruitvale Ave,37.7837569,-122.2226033,177.0,MacArthur Blvd at Telegraph Ave,37.8262863,-122.2651002,4679,Subscriber,1956,Female,Yes,2019,2,24,10,morning,Saturday,63,28,0
33814,1138,2019-02-24 10:19:22.665,2019-02-24 10:38:21.033,144.0,Precita Park,37.7472996,-122.4114029,47.0,4th St at Harrison St,37.78095459960753,-122.39974915981291,5262,Subscriber,1959,Female,No,2019,2,24,10,morning,Saturday,60,18,0
33815,198,2019-02-24 10:34:53.897,2019-02-24 10:38:12.577,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,6569,Customer,1952,Other,No,2019,2,24,10,morning,Saturday,67,3,0
33835,787,2019-02-24 10:20:47.730,2019-02-24 10:33:55.606,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,10.0,Washington St at Kearny St,37.79539293725452,-122.4047702550888,6194,Subscriber,1956,Male,No,2019,2,24,10,morning,Saturday,63,13,0
33837,1259,2019-02-24 10:12:22.576,2019-02-24 10:33:22.287,371.0,Lombard St at Columbus Ave,37.80274615250053,-122.41357862949371,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,4329,Customer,1952,Other,No,2019,2,24,10,morning,Saturday,67,20,0
33850,1157,2019-02-24 10:12:24.903,2019-02-24 10:31:42.711,371.0,Lombard St at Columbus Ave,37.80274615250053,-122.41357862949371,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,5279,Customer,1952,Other,No,2019,2,24,10,morning,Saturday,67,19,0
33852,1134,2019-02-24 10:12:37.081,2019-02-24 10:31:31.623,371.0,Lombard St at Columbus Ave,37.80274615250053,-122.41357862949371,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,379,Customer,1952,Other,No,2019,2,24,10,morning,Saturday,67,18,0
33941,244,2019-02-24 10:08:00.763,2019-02-24 10:12:05.004,228.0,Foothill Blvd at Harrington Ave,37.77993,-122.2177284,227.0,Foothill Blvd at Fruitvale Ave,37.7837569,-122.2226033,2080,Subscriber,1956,Female,Yes,2019,2,24,10,morning,Saturday,63,4,0
33957,405,2019-02-24 10:01:20.740,2019-02-24 10:08:05.888,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,284.0,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208436062,-122.40087568759915,2374,Customer,1951,Male,No,2019,2,24,10,morning,Saturday,68,6,0
34013,1047,2019-02-24 09:35:47.800,2019-02-24 09:53:15.519,167.0,College Ave at Harwood Ave,37.848152,-122.2521599,197.0,El Embarcadero at Grand Ave,37.8088479,-122.2496799,4897,Subscriber,1947,Male,No,2019,2,24,9,morning,Saturday,72,17,0
34014,460,2019-02-24 09:45:30.782,2019-02-24 09:53:11.593,86.0,Market St at Dolores St,37.7693053,-122.4268256,223.0,16th St Mission BART Station 2,37.7647652154977,-122.42009103298186,6474,Subscriber,1957,Male,No,2019,2,24,9,morning,Saturday,62,7,0
34035,1251,2019-02-24 09:28:37.889,2019-02-24 09:49:29.743,144.0,Precita Park,37.7472996,-122.4114029,42.0,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,5417,Subscriber,1954,Female,No,2019,2,24,9,morning,Saturday,65,20,0
34050,245,2019-02-24 09:37:25.857,2019-02-24 09:41:30.888,81.0,Berry St at 4th St,37.77588,-122.39317,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,443,Subscriber,1947,Male,No,2019,2,24,9,morning,Saturday,72,4,0
34051,218,2019-02-24 09:37:39.202,2019-02-24 09:41:17.975,81.0,Berry St at 4th St,37.77588,-122.39317,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,2165,Subscriber,1950,Female,No,2019,2,24,9,morning,Saturday,69,3,0
34083,761,2019-02-24 09:11:13.120,2019-02-24 09:23:54.965,10.0,Washington St at Kearny St,37.79539293725452,-122.4047702550888,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,5349,Subscriber,1956,Male,No,2019,2,24,9,morning,Saturday,63,12,0
34089,653,2019-02-24 09:08:32.013,2019-02-24 09:19:25.946,61.0,Howard St at 8th St,37.7765126,-122.4113061,350.0,8th St at Brannan St,37.771431362921085,-122.40578681230544,4970,Subscriber,1957,Male,No,2019,2,24,9,morning,Saturday,62,10,0
34118,415,2019-02-24 09:00:47.305,2019-02-24 09:07:42.602,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,6342,Subscriber,1947,Male,Yes,2019,2,24,9,morning,Saturday,72,6,0
34122,1695,2019-02-24 08:38:33.880,2019-02-24 09:06:49.145,42.0,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,42.0,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,6087,Customer,1944,Male,No,2019,2,24,8,morning,Saturday,75,28,0
34123,988,2019-02-24 08:50:16.094,2019-02-24 09:06:45.034,343.0,Bryant St at 2nd St,37.783171989315306,-122.39357203245164,144.0,Precita Park,37.7472996,-122.4114029,5262,Subscriber,1959,Female,No,2019,2,24,8,morning,Saturday,60,16,0
34136,280,2019-02-24 08:54:31.057,2019-02-24 08:59:11.242,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,24.0,Spear St at Folsom St,37.7896767,-122.3904285,6614,Subscriber,1959,Male,No,2019,2,24,8,morning,Saturday,60,4,0
34170,326,2019-02-24 08:40:54.772,2019-02-24 08:46:20.927,24.0,Spear St at Folsom St,37.7896767,-122.3904285,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,6614,Subscriber,1959,Male,No,2019,2,24,8,morning,Saturday,60,5,0
34205,299,2019-02-24 08:16:55.298,2019-02-24 08:21:54.792,280.0,San Fernando St at 7th St,37.3371223728942,-121.88321471214294,286.0,San Carlos St at 11th St,37.3364659,-121.8766132,2118,Subscriber,1959,Male,No,2019,2,24,8,morning,Saturday,60,4,0
34212,1614,2019-02-24 07:48:14.840,2019-02-24 08:15:09.683,289.0,5th St at Taylor St,37.3510173,-121.8959209,318.0,San Carlos St at Market St,37.330698,-121.888979,3955,Subscriber,1957,Male,Yes,2019,2,24,7,morning,Saturday,62,26,0
34226,241,2019-02-24 07:59:26.649,2019-02-24 08:03:28.246,317.0,San Salvador St at 9th St,37.333955,-121.877349,280.0,San Fernando St at 7th St,37.3371223728942,-121.88321471214294,1803,Subscriber,1959,Male,No,2019,2,24,7,morning,Saturday,60,4,0
34260,1634,2019-02-24 06:58:41.117,2019-02-24 07:25:55.266,11.0,Davis St at Jackson St,37.79728,-122.398436,11.0,Davis St at Jackson St,37.79728,-122.398436,1821,Subscriber,1952,Female,No,2019,2,24,6,morning,Saturday,67,27,0
34268,2767,2019-02-24 06:22:56.595,2019-02-24 07:09:03.880,131.0,22nd St at Dolores St,37.75500026037814,-122.42572769522668,41.0,Golden Gate Ave at Polk St,37.78127,-122.41874,961,Subscriber,1958,Male,No,2019,2,24,6,morning,Saturday,61,46,0
34276,2094,2019-02-24 06:15:45.121,2019-02-24 06:50:40.086,80.0,Townsend St at 5th St,37.77523486860597,-122.39743709564208,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,1771,Subscriber,1947,Female,No,2019,2,24,6,morning,Saturday,72,34,0
34282,1526,2019-02-24 06:00:58.179,2019-02-24 06:26:24.522,10.0,Washington St at Kearny St,37.79539293725452,-122.4047702550888,130.0,22nd St Caltrain Station,37.75728840784085,-122.3920512199402,5526,Subscriber,1959,Male,No,2019,2,24,6,morning,Saturday,60,25,0
34291,164,2019-02-24 05:52:46.214,2019-02-24 05:55:31.073,64.0,5th St at Brannan St,37.7767539,-122.3990176,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,6144,Subscriber,1950,Male,No,2019,2,24,5,morning,Saturday,69,2,0
34476,334,2019-02-23 23:59:10.508,2019-02-24 00:04:44.673,108.0,16th St Mission BART,37.76471008581914,-122.41995692253111,86.0,Market St at Dolores St,37.7693053,-122.4268256,6246,Subscriber,1957,Male,No,2019,2,23,23,night,Friday,62,5,0
34492,240,2019-02-23 23:48:15.481,2019-02-23 23:52:16.008,108.0,16th St Mission BART,37.76471008581914,-122.41995692253111,108.0,16th St Mission BART,37.76471008581914,-122.41995692253111,6246,Subscriber,1957,Male,No,2019,2,23,23,night,Friday,62,4,0
34493,162,2019-02-23 23:48:37.111,2019-02-23 23:51:19.136,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,19.0,Post St at Kearny St,37.788975,-122.403452,6356,Subscriber,1950,Male,No,2019,2,23,23,night,Friday,69,2,0
34574,616,2019-02-23 22:53:33.243,2019-02-23 23:03:49.429,289.0,5th St at Taylor St,37.3510173,-121.8959209,289.0,5th St at Taylor St,37.3510173,-121.8959209,2835,Subscriber,1957,Male,Yes,2019,2,23,22,night,Friday,62,10,0
34596,834,2019-02-23 22:38:15.199,2019-02-23 22:52:09.781,112.0,Harrison St at 17th St,37.7638471,-122.4130036,72.0,Page St at Scott St,37.772406,-122.4356498,6132,Subscriber,1951,Male,No,2019,2,23,22,night,Friday,68,13,0
34610,150,2019-02-23 22:41:08.616,2019-02-23 22:43:38.713,251.0,California St at University Ave,37.87055532905745,-122.27972030639648,250.0,North Berkeley BART Station,37.873558,-122.283093,5088,Subscriber,1956,Male,Yes,2019,2,23,22,night,Friday,63,2,0
34733,528,2019-02-23 21:44:33.749,2019-02-23 21:53:22.220,289.0,5th St at Taylor St,37.3510173,-121.8959209,289.0,5th St at Taylor St,37.3510173,-121.8959209,3955,Subscriber,1957,Male,Yes,2019,2,23,21,night,Friday,62,8,0
34747,180,2019-02-23 21:46:26.558,2019-02-23 21:49:26.839,174.0,Shattuck Ave at 51st St,37.8368013,-122.2640037,204.0,55th St at Telegraph Ave,37.8401858,-122.2618225,5743,Subscriber,1900,Male,Yes,2019,2,23,21,night,Friday,119,3,0
34806,471,2019-02-23 21:23:26.419,2019-02-23 21:31:17.587,9.0,Broadway at Battery St,37.79857210846256,-122.40086898207666,22.0,Howard St at Beale St,37.789756,-122.394643,2502,Subscriber,1943,Male,No,2019,2,23,21,night,Friday,76,7,0
34813,294,2019-02-23 21:23:48.256,2019-02-23 21:28:42.390,11.0,Davis St at Jackson St,37.79728,-122.398436,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,6188,Subscriber,1952,Male,No,2019,2,23,21,night,Friday,67,4,0
34857,588,2019-02-23 21:05:42.959,2019-02-23 21:15:31.453,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,11.0,Davis St at Jackson St,37.79728,-122.398436,5416,Subscriber,1952,Male,No,2019,2,23,21,night,Friday,67,9,0
34897,533,2019-02-23 20:50:17.332,2019-02-23 20:59:10.484,368.0,Myrtle St at Polk St,37.78543382786823,-122.41962164640428,61.0,Howard St at 8th St,37.7765126,-122.4113061,4970,Subscriber,1957,Male,No,2019,2,23,20,evening,Friday,62,8,0
34991,1130,2019-02-23 20:06:00.627,2019-02-23 20:24:50.744,323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,29.0,O'Farrell St at Divisadero St,37.7824046019341,-122.43944585323337,4739,Subscriber,1957,Male,No,2019,2,23,20,evening,Friday,62,18,0
35026,391,2019-02-23 20:08:24.987,2019-02-23 20:14:56.729,321.0,5th St at Folsom,37.78014570345598,-122.40307085237872,34.0,Father Alfred E Boeddeker Park,37.7839879,-122.412408,6523,Customer,1956,Male,No,2019,2,23,20,evening,Friday,63,6,0
35051,595,2019-02-23 19:57:28.024,2019-02-23 20:07:23.051,61.0,Howard St at 8th St,37.7765126,-122.4113061,368.0,Myrtle St at Polk St,37.78543382786823,-122.41962164640428,4970,Subscriber,1957,Male,No,2019,2,23,19,evening,Friday,62,9,0
35061,8503,2019-02-23 17:40:55.840,2019-02-23 20:02:39.342,284.0,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208436062,-122.40087568759915,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,1698,Customer,1951,Male,No,2019,2,23,17,evening,Friday,68,141,2
35187,658,2019-02-23 19:24:10.499,2019-02-23 19:35:09.153,73.0,Pierce St at Haight St,37.7717933,-122.4337079,112.0,Harrison St at 17th St,37.7638471,-122.4130036,5402,Subscriber,1951,Male,No,2019,2,23,19,evening,Friday,68,10,0
35306,386,2019-02-23 19:03:08.268,2019-02-23 19:09:35.088,245.0,Downtown Berkeley BART,37.870139,-122.268422,266.0,Parker St at Fulton St,37.8624644,-122.2647911,4664,Subscriber,1959,Male,No,2019,2,23,19,evening,Friday,60,6,0
35324,376,2019-02-23 18:59:35.059,2019-02-23 19:05:51.938,182.0,19th Street BART Station,37.8090126,-122.2682473,372.0,Madison St at 17th St,37.8040367840236,-122.26240932941435,5765,Subscriber,1949,Male,Yes,2019,2,23,18,evening,Friday,70,6,0
35349,1788,2019-02-23 18:29:38.529,2019-02-23 18:59:27.147,34.0,Father Alfred E Boeddeker Park,37.7839879,-122.412408,284.0,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208436062,-122.40087568759915,4722,Customer,1956,Male,No,2019,2,23,18,evening,Friday,63,29,0
35378,389,2019-02-23 18:47:23.650,2019-02-23 18:53:52.667,182.0,19th Street BART Station,37.8090126,-122.2682473,196.0,Grand Ave at Perkins St,37.80889393398715,-122.25646018981932,6379,Subscriber,1943,Female,No,2019,2,23,18,evening,Friday,76,6,0
35380,373,2019-02-23 18:47:20.251,2019-02-23 18:53:33.996,238.0,MLK Jr Way at University Ave,37.8717192,-122.2730677,245.0,Downtown Berkeley BART,37.870139,-122.268422,5146,Subscriber,1959,Male,No,2019,2,23,18,evening,Friday,60,6,0
35412,434,2019-02-23 18:40:54.126,2019-02-23 18:48:08.176,9.0,Broadway at Battery St,37.79857210846256,-122.40086898207666,27.0,Beale St at Harrison St,37.7880593,-122.3918648,861,Subscriber,1955,Male,No,2019,2,23,18,evening,Friday,64,7,0
35432,843,2019-02-23 18:29:35.492,2019-02-23 18:43:39.143,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,284.0,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208436062,-122.40087568759915,5333,Subscriber,1952,Male,No,2019,2,23,18,evening,Friday,67,14,0
35480,770,2019-02-23 18:22:23.161,2019-02-23 18:35:13.810,259.0,Addison St at Fourth St,37.866249,-122.2993708,238.0,MLK Jr Way at University Ave,37.8717192,-122.2730677,6244,Subscriber,1959,Male,No,2019,2,23,18,evening,Friday,60,12,0
35577,574,2019-02-23 18:12:04.645,2019-02-23 18:21:39.019,41.0,Golden Gate Ave at Polk St,37.78127,-122.41874,61.0,Howard St at 8th St,37.7765126,-122.4113061,5932,Subscriber,1957,Male,No,2019,2,23,18,evening,Friday,62,9,0
35581,494,2019-02-23 18:13:11.502,2019-02-23 18:21:26.461,195.0,Bay Pl at Vernon St,37.81231409135146,-122.26077854633331,197.0,El Embarcadero at Grand Ave,37.8088479,-122.2496799,3689,Subscriber,1954,Male,No,2019,2,23,18,evening,Friday,65,8,0
35606,433,2019-02-23 18:10:00.690,2019-02-23 18:17:14.514,238.0,MLK Jr Way at University Ave,37.8717192,-122.2730677,242.0,Milvia St at Derby St,37.86012459911685,-122.2693844139576,5403,Subscriber,1947,Male,Yes,2019,2,23,18,evening,Friday,72,7,0
35608,214,2019-02-23 18:13:31.804,2019-02-23 18:17:06.296,58.0,Market St at 10th St,37.776619,-122.417385,44.0,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,6546,Subscriber,1943,Female,No,2019,2,23,18,evening,Friday,76,3,0
35614,198,2019-02-23 18:12:33.852,2019-02-23 18:15:52.639,377.0,Fell St at Stanyan St,37.771916882623145,-122.45370447635652,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,5838,Subscriber,1959,Male,No,2019,2,23,18,evening,Friday,60,3,0
35683,538,2019-02-23 17:56:10.234,2019-02-23 18:05:09.178,22.0,Howard St at Beale St,37.789756,-122.394643,9.0,Broadway at Battery St,37.79857210846256,-122.40086898207666,2502,Subscriber,1943,Male,No,2019,2,23,17,evening,Friday,76,8,0
35701,716,2019-02-23 17:48:54.422,2019-02-23 18:00:50.774,274.0,Oregon St at Adeline St,37.8575672,-122.2675583,238.0,MLK Jr Way at University Ave,37.8717192,-122.2730677,3252,Subscriber,1947,Male,Yes,2019,2,23,17,evening,Friday,72,11,0
35746,568,2019-02-23 17:46:46.163,2019-02-23 17:56:14.975,85.0,Church St at Duboce Ave,37.7700831,-122.4291557,100.0,Bryant St at 15th St,37.7671004,-122.410662,6294,Customer,1928,Other,No,2019,2,23,17,evening,Friday,91,9,0
35827,226,2019-02-23 17:42:55.874,2019-02-23 17:46:41.893,242.0,Milvia St at Derby St,37.86012459911685,-122.2693844139576,274.0,Oregon St at Adeline St,37.8575672,-122.2675583,420,Subscriber,1947,Male,Yes,2019,2,23,17,evening,Friday,72,3,0
35829,647,2019-02-23 17:35:20.414,2019-02-23 17:46:08.031,197.0,El Embarcadero at Grand Ave,37.8088479,-122.2496799,46.0,San Antonio Park,37.79013985185364,-122.24237322807312,4632,Subscriber,1958,Male,Yes,2019,2,23,17,evening,Friday,61,10,0
35929,2276,2019-02-23 16:55:20.398,2019-02-23 17:33:17.382,100.0,Bryant St at 15th St,37.7671004,-122.410662,377.0,Fell St at Stanyan St,37.771916882623145,-122.45370447635652,5903,Subscriber,1959,Male,No,2019,2,23,16,afternoon,Friday,60,37,0
36004,206,2019-02-23 17:17:16.670,2019-02-23 17:20:43.320,86.0,Market St at Dolores St,37.7693053,-122.4268256,72.0,Page St at Scott St,37.772406,-122.4356498,5034,Subscriber,1959,Male,No,2019,2,23,17,evening,Friday,60,3,0
36150,1278,2019-02-23 16:39:06.498,2019-02-23 17:00:25.166,308.0,San Pedro Square,37.336802,-121.8940901,304.0,Jackson St at 5th St,37.3487586867448,-121.89479783177376,3783,Subscriber,1957,Male,Yes,2019,2,23,16,afternoon,Friday,62,21,0
36173,420,2019-02-23 16:50:56.675,2019-02-23 16:57:57.094,160.0,West Oakland BART Station,37.8053183,-122.2948365,160.0,West Oakland BART Station,37.8053183,-122.2948365,287,Subscriber,1959,Male,Yes,2019,2,23,16,afternoon,Friday,60,7,0
36186,413,2019-02-23 16:48:43.712,2019-02-23 16:55:37.135,182.0,19th Street BART Station,37.8090126,-122.2682473,178.0,Broadway at 30th St,37.8193814,-122.2619284,3022,Subscriber,1954,Male,No,2019,2,23,16,afternoon,Friday,65,6,0
36227,1306,2019-02-23 16:28:29.006,2019-02-23 16:50:15.401,274.0,Oregon St at Adeline St,37.8575672,-122.2675583,230.0,14th St at Mandela Pkwy,37.8107432,-122.2914153,4547,Subscriber,1957,Male,No,2019,2,23,16,afternoon,Friday,62,21,0
36308,443,2019-02-23 16:28:33.134,2019-02-23 16:35:56.591,310.0,San Fernando St at 4th St,37.335885,-121.88566,308.0,San Pedro Square,37.336802,-121.8940901,4025,Subscriber,1957,Male,Yes,2019,2,23,16,afternoon,Friday,62,7,0
36360,2793,2019-02-23 15:43:32.669,2019-02-23 16:30:05.920,266.0,Parker St at Fulton St,37.8624644,-122.2647911,259.0,Addison St at Fourth St,37.866249,-122.2993708,5167,Subscriber,1959,Male,No,2019,2,23,15,afternoon,Friday,60,46,0
36386,735,2019-02-23 16:13:35.242,2019-02-23 16:25:50.855,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,100.0,Bryant St at 15th St,37.7671004,-122.410662,5903,Subscriber,1959,Male,No,2019,2,23,16,afternoon,Friday,60,12,0
36436,1794,2019-02-23 15:47:47.178,2019-02-23 16:17:41.878,289.0,5th St at Taylor St,37.3510173,-121.8959209,291.0,Autumn Parkway at Coleman Ave,37.3413348,-121.9031829,6172,Customer,1957,Male,No,2019,2,23,15,afternoon,Friday,62,29,0
36442,514,2019-02-23 16:08:15.427,2019-02-23 16:16:49.716,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,16.0,Steuart St at Market St,37.79413,-122.39443,3345,Subscriber,1954,Male,No,2019,2,23,16,afternoon,Friday,65,8,0
36478,3443,2019-02-23 15:14:48.886,2019-02-23 16:12:12.010,291.0,Autumn Parkway at Coleman Ave,37.3413348,-121.9031829,291.0,Autumn Parkway at Coleman Ave,37.3413348,-121.9031829,6202,Subscriber,1957,Male,No,2019,2,23,15,afternoon,Friday,62,57,0
36504,1295,2019-02-23 15:46:41.900,2019-02-23 16:08:17.361,289.0,5th St at Taylor St,37.3510173,-121.8959209,310.0,San Fernando St at 4th St,37.335885,-121.88566,4022,Subscriber,1957,Male,Yes,2019,2,23,15,afternoon,Friday,62,21,0
36609,982,2019-02-23 15:38:13.873,2019-02-23 15:54:36.539,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,72.0,Page St at Scott St,37.772406,-122.4356498,4805,Subscriber,1951,Male,No,2019,2,23,15,afternoon,Friday,68,16,0
36684,184,2019-02-23 15:40:23.075,2019-02-23 15:43:27.760,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,64.0,5th St at Brannan St,37.7767539,-122.3990176,5958,Subscriber,1950,Male,No,2019,2,23,15,afternoon,Friday,69,3,0
36690,810,2019-02-23 15:29:17.585,2019-02-23 15:42:47.794,233.0,4th Ave at E 12th St (Temporary Location),37.795913,-122.255547,203.0,Webster St at 2nd St,37.795194764385954,-122.27396965026855,5745,Subscriber,1956,Male,No,2019,2,23,15,afternoon,Friday,63,13,0
36704,747,2019-02-23 15:28:15.974,2019-02-23 15:40:43.357,291.0,Autumn Parkway at Coleman Ave,37.3413348,-121.9031829,289.0,5th St at Taylor St,37.3510173,-121.8959209,3901,Customer,1957,Male,No,2019,2,23,15,afternoon,Friday,62,12,0
36722,600,2019-02-23 15:29:22.810,2019-02-23 15:39:23.029,129.0,Harrison St at 20th St,37.758862,-122.412544,131.0,22nd St at Dolores St,37.75500026037814,-122.42572769522668,47,Subscriber,1958,Male,No,2019,2,23,15,afternoon,Friday,61,10,0
